Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2207,US-2021-102206,2021-05-09,2021-05-14,Same Day,CG-10206,Customer 206,Home Office,United States,City 6,State 6,12206,East,FUR-TEC-3206,Technology,Phones,Phones 6,2245.16,9,0.16,515.26
2208,US-2022-102207,2020-05-18,2020-05-26,First Class,CG-10207,Customer 207,Corporate,United States,City 7,State 7,12207,South,FUR-TEC-3207,Technology,Machines,Machines 7,1615.86,2,0.04,394.18
2209,US-2019-102208,2022-12-19,2022-12-29,First Class,CG-10208,Customer 208,Home Office,United States,City 8,State 8,12208,South,FUR-OFF-3208,Office Supplies,Appliances,Appliances 8,83.9,7,0.21,14.0
2210,US-2020-102209,2019-01-09,2019-01-12,Same Day,CG-10209,Customer 209,Home Office,United States,City 9,State 9,12209,East,FUR-FUR-3209,Furniture,Bookcases,Bookcases 9,4407.34,9,0.23,955.51
2211,US-2021-102210,2022-06-24,2022-06-25,Second Class,CG-10210,Customer 210,Consumer,United States,City 10,State 10,12210,Central,FUR-OFF-3210,Office Supplies,Appliances,Appliances 10,3189.14,2,0.3,608.41
2212,US-2022-102211,2020-01-19,2020-01-28,Standard Class,CG-10211,Customer 211,Home Office,United States,City 11,State 11,12211,East,FUR-OFF-3211,Office Supplies,Binders,Binders 11,1169.88,6,0.02,158.53
2213,US-2019-102212,2020-01-08,2020-01-12,Second Class,CG-10212,Customer 212,Corporate,United States,City 12,State 12,12212,East,FUR-OFF-3212,Office Supplies,Appliances,Appliances 12,4615.93,6,0.04,1157.32
2214,US-2020-102213,2021-09-12,2021-09-18,First Class,CG-10213,Customer 213,Corporate,United States,City 13,State 13,12213,East,FUR-FUR-3213,Furniture,Bookcases,Bookcases 13,1736.75,2,0.49,162.55
2215,US-2021-102214,2022-11-22,2022-11-29,Same Day,CG-10214,Customer 214,Home Office,United States,City 14,State 14,12214,West,FUR-FUR-3214,Furniture,Tables,Tables 14,3908.58,3,0.28,695.61
2216,US-2022-102215,2021-10-25,2021-10-27,Standard Class,CG-10215,Customer 215,Home Office,United States,City 15,State 15,12215,West,FUR-OFF-3215,Office Supplies,Storage,Storage 15,472.08,5,0.15,42.59
2217,US-2019-102216,2022-04-04,2022-04-07,Same Day,CG-10216,Customer 216,Consumer,United States,City 16,State 16,12216,Central,FUR-OFF-3216,Office Supplies,Binders,Binders 16,1477.46,8,0.09,317.17
2218,US-2020-102217,2019-09-30,2019-10-09,Second Class,CG-10217,Customer 217,Consumer,United States,City 17,State 17,12217,South,FUR-FUR-3217,Furniture,Bookcases,Bookcases 17,823.1,1,0.47,130.24
2219,US-2021-102218,2019-01-23,2019-01-27,Standard Class,CG-10218,Customer 218,Corporate,United States,City 18,State 18,12218,Central,FUR-OFF-3218,Office Supplies,Art,Art 18,4459.07,9,0.0,993.99
2220,US-2022-102219,2021-09-01,2021-09-07,Second Class,CG-10219,Customer 219,Consumer,United States,City 19,State 19,12219,Central,FUR-TEC-3219,Technology,Accessories,Accessories 19,1259.44,8,0.46,135.37
2221,US-2019-102220,2020-10-22,2020-10-24,First Class,CG-10220,Customer 220,Corporate,United States,City 20,State 0,12220,West,FUR-FUR-3220,Furniture,Furnishings,Furnishings 20,3598.53,1,0.14,854.72
2222,US-2020-102221,2021-10-02,2021-10-07,First Class,CG-10221,Customer 221,Home Office,United States,City 21,State 1,12221,West,FUR-FUR-3221,Furniture,Bookcases,Bookcases 21,126.05,2,0.01,35.79
2223,US-2021-102222,2022-06-30,2022-07-08,Second Class,CG-10222,Customer 222,Home Office,United States,City 22,State 2,12222,West,FUR-TEC-3222,Technology,Accessories,Accessories 22,2199.22,10,0.42,190.62
2224,US-2022-102223,2021-02-03,2021-02-11,First Class,CG-10223,Customer 223,Consumer,United States,City 23,State 3,12223,South,FUR-OFF-3223,Office Supplies,Appliances,Appliances 23,3888.76,2,0.26,761.53
2225,US-2019-102224,2020-07-06,2020-07-08,Standard Class,CG-10224,Customer 224,Home Office,United States,City 24,State 4,12224,Central,FUR-OFF-3224,Office Supplies,Appliances,Appliances 24,3118.57,9,0.14,767.95
2226,US-2020-102225,2020-03-01,2020-03-08,First Class,CG-10225,Customer 225,Consumer,United States,City 25,State 5,12225,South,FUR-TEC-3225,Technology,Copiers,Copiers 25,2998.7,9,0.39,272.06
2227,US-2021-102226,2021-07-02,2021-07-05,Same Day,CG-10226,Customer 226,Corporate,United States,City 26,State 6,12226,East,FUR-FUR-3226,Furniture,Bookcases,Bookcases 26,997.4,9,0.04,169.59
2228,US-2022-102227,2021-10-06,2021-10-14,Standard Class,CG-10227,Customer 227,Corporate,United States,City 27,State 7,12227,Central,FUR-TEC-3227,Technology,Accessories,Accessories 27,224.84,8,0.29,46.46
2229,US-2019-102228,2022-03-20,2022-03-29,First Class,CG-10228,Customer 228,Home Office,United States,City 28,State 8,12228,South,FUR-FUR-3228,Furniture,Tables,Tables 28,377.12,7,0.47,58.27
2230,US-2020-102229,2022-11-05,2022-11-08,Same Day,CG-10229,Customer 229,Corporate,United States,City 29,State 9,12229,East,FUR-OFF-3229,Office Supplies,Storage,Storage 29,4969.23,4,0.16,548.28
2231,US-2021-102230,2019-07-24,2019-07-27,Same Day,CG-10230,Customer 230,Home Office,United States,City 30,State 10,12230,East,FUR-TEC-3230,Technology,Accessories,Accessories 30,1145.35,4,0.0,146.8
2232,US-2022-102231,2022-07-09,2022-07-13,First Class,CG-10231,Customer 231,Home Office,United States,City 31,State 11,12231,South,FUR-FUR-3231,Furniture,Tables,Tables 31,4627.21,5,0.1,975.98
2233,US-2019-102232,2019-02-17,2019-02-22,Same Day,CG-10232,Customer 232,Consumer,United States,City 32,State 12,12232,Central,FUR-FUR-3232,Furniture,Bookcases,Bookcases 32,3522.72,2,0.13,398.1
2234,US-2020-102233,2019-04-27,2019-05-07,Same Day,CG-10233,Customer 233,Corporate,United States,City 33,State 13,12233,Central,FUR-FUR-3233,Furniture,Furnishings,Furnishings 33,2907.94,7,0.09,478.88
2235,US-2021-102234,2021-12-31,2022-01-05,First Class,CG-10234,Customer 234,Consumer,United States,City 34,State 14,12234,South,FUR-OFF-3234,Office Supplies,Art,Art 34,3298.94,2,0.22,330.08
2236,US-2022-102235,2021-02-01,2021-02-07,Second Class,CG-10235,Customer 235,Corporate,United States,City 35,State 15,12235,Central,FUR-OFF-3235,Office Supplies,Art,Art 35,734.47,1,0.18,84.24
2237,US-2019-102236,2022-06-10,2022-06-19,Same Day,CG-10236,Customer 236,Consumer,United States,City 36,State 16,12236,Central,FUR-OFF-3236,Office Supplies,Appliances,Appliances 36,2335.94,8,0.41,317.55
2238,US-2020-102237,2022-11-17,2022-11-26,Same Day,CG-10237,Customer 237,Corporate,United States,City 37,State 17,12237,Central,FUR-FUR-3237,Furniture,Tables,Tables 37,1492.52,2,0.11,359.69
2239,US-2021-102238,2021-10-11,2021-10-13,Same Day,CG-10238,Customer 238,Home Office,United States,City 38,State 18,12238,Central,FUR-FUR-3238,Furniture,Tables,Tables 38,2708.58,10,0.2,565.54
2240,US-2022-102239,2020-04-04,2020-04-14,Standard Class,CG-10239,Customer 239,Home Office,United States,City 39,State 19,12239,East,FUR-FUR-3239,Furniture,Furnishings,Furnishings 39,2080.19,8,0.02,375.8
2241,US-2019-102240,2020-06-26,2020-07-04,Standard Class,CG-10240,Customer 240,Corporate,United States,City 40,State 0,12240,Central,FUR-TEC-3240,Technology,Phones,Phones 40,1433.85,5,0.26,222.57
2242,US-2020-102241,2022-08-24,2022-08-25,Standard Class,CG-10241,Customer 241,Corporate,United States,City 41,State 1,12241,Central,FUR-TEC-3241,Technology,Phones,Phones 41,3356.18,5,0.29,352.35
2243,US-2021-102242,2022-07-31,2022-08-02,Same Day,CG-10242,Customer 242,Consumer,United States,City 42,State 2,12242,South,FUR-OFF-3242,Office Supplies,Appliances,Appliances 42,2311.38,2,0.31,423.96
2244,US-2022-102243,2022-10-20,2022-10-23,Same Day,CG-10243,Customer 243,Home Office,United States,City 43,State 3,12243,East,FUR-OFF-3243,Office Supplies,Art,Art 43,1641.95,5,0.48,236.3
2245,US-2019-102244,2021-11-30,2021-12-07,Same Day,CG-10244,Customer 244,Home Office,United States,City 44,State 4,12244,West,FUR-OFF-3244,Office Supplies,Appliances,Appliances 44,3560.57,8,0.19,297.58
2246,US-2020-102245,2019-07-24,2019-07-26,Standard Class,CG-10245,Customer 245,Corporate,United States,City 45,State 5,12245,West,FUR-TEC-3245,Technology,Copiers,Copiers 45,3394.83,4,0.47,416.01
2247,US-2021-102246,2021-09-21,2021-09-23,Same Day,CG-10246,Customer 246,Home Office,United States,City 46,State 6,12246,South,FUR-FUR-3246,Furniture,Furnishings,Furnishings 46,4366.32,4,0.15,539.7
2248,US-2022-102247,2021-08-22,2021-08-28,Same Day,CG-10247,Customer 247,Consumer,United States,City 47,State 7,12247,East,FUR-OFF-3247,Office Supplies,Appliances,Appliances 47,4258.44,10,0.14,899.89
2249,US-2019-102248,2021-06-18,2021-06-20,Same Day,CG-10248,Customer 248,Home Office,United States,City 48,State 8,12248,East,FUR-OFF-3248,Office Supplies,Art,Art 48,2780.2,1,0.18,549.73
2250,US-2020-102249,2019-08-03,2019-08-06,Same Day,CG-10249,Customer 249,Corporate,United States,City 49,State 9,12249,East,FUR-OFF-3249,Office Supplies,Storage,Storage 49,2810.42,8,0.45,325.72
2251,US-2021-102250,2019-08-12,2019-08-14,Same Day,CG-10250,Customer 250,Home Office,United States,City 0,State 10,12250,West,FUR-TEC-3250,Technology,Copiers,Copiers 50,4060.26,10,0.49,607.03
2252,US-2022-102251,2021-03-20,2021-03-21,Standard Class,CG-10251,Customer 251,Corporate,United States,City 1,State 11,12251,Central,FUR-OFF-3251,Office Supplies,Art,Art 51,3670.71,5,0.16,647.29
2253,US-2019-102252,2021-10-16,2021-10-25,Same Day,CG-10252,Customer 252,Consumer,United States,City 2,State 12,12252,West,FUR-FUR-3252,Furniture,Bookcases,Bookcases 52,2745.58,4,0.23,415.83
2254,US-2020-102253,2019-07-13,2019-07-22,First Class,CG-10253,Customer 253,Corporate,United States,City 3,State 13,12253,South,FUR-FUR-3253,Furniture,Chairs,Chairs 53,4130.3,6,0.01,453.33
2255,US-2021-102254,2022-09-25,2022-10-04,First Class,CG-10254,Customer 254,Home Office,United States,City 4,State 14,12254,South,FUR-FUR-3254,Furniture,Bookcases,Bookcases 54,3568.08,10,0.08,519.06
2256,US-2022-102255,2020-08-07,2020-08-14,Same Day,CG-10255,Customer 255,Consumer,United States,City 5,State 15,12255,East,FUR-TEC-3255,Technology,Phones,Phones 55,1184.9,5,0.09,314.09
2257,US-2019-102256,2022-02-15,2022-02-17,First Class,CG-10256,Customer 256,Home Office,United States,City 6,State 16,12256,East,FUR-OFF-3256,Office Supplies,Binders,Binders 56,4895.95,2,0.21,498.55
2258,US-2020-102257,2021-01-21,2021-01-29,First Class,CG-10257,Customer 257,Home Office,United States,City 7,State 17,12257,West,FUR-OFF-3257,Office Supplies,Binders,Binders 57,2721.05,9,0.1,442.62
2259,US-2021-102258,2022-10-14,2022-10-15,Second Class,CG-10258,Customer 258,Consumer,United States,City 8,State 18,12258,West,FUR-OFF-3258,Office Supplies,Storage,Storage 58,1961.1,6,0.22,171.99
2260,US-2022-102259,2019-06-26,2019-06-27,First Class,CG-10259,Customer 259,Corporate,United States,City 9,State 19,12259,East,FUR-TEC-3259,Technology,Machines,Machines 59,2127.64,3,0.18,484.99
2261,US-2019-102260,2019-05-24,2019-05-30,Same Day,CG-10260,Customer 260,Consumer,United States,City 10,State 0,12260,West,FUR-TEC-3260,Technology,Machines,Machines 60,2603.38,2,0.04,387.05
2262,US-2020-102261,2022-07-07,2022-07-10,Second Class,CG-10261,Customer 261,Consumer,United States,City 11,State 1,12261,South,FUR-OFF-3261,Office Supplies,Binders,Binders 61,406.66,3,0.36,62.62
2263,US-2021-102262,2019-03-19,2019-03-22,Standard Class,CG-10262,Customer 262,Home Office,United States,City 12,State 2,12262,Central,FUR-FUR-3262,Furniture,Furnishings,Furnishings 62,4770.12,6,0.38,811.46
2264,US-2022-102263,2022-01-22,2022-01-25,Same Day,CG-10263,Customer 263,Consumer,United States,City 13,State 3,12263,South,FUR-FUR-3263,Furniture,Tables,Tables 63,1207.8,3,0.39,138.68
2265,US-2019-102264,2021-05-04,2021-05-10,Second Class,CG-10264,Customer 264,Corporate,United States,City 14,State 4,12264,East,FUR-OFF-3264,Office Supplies,Appliances,Appliances 64,548.64,2,0.22,91.85
2266,US-2020-102265,2021-08-01,2021-08-04,Second Class,CG-10265,Customer 265,Corporate,United States,City 15,State 5,12265,West,FUR-FUR-3265,Furniture,Chairs,Chairs 65,4945.12,2,0.39,591.71
2267,US-2021-102266,2021-11-06,2021-11-09,First Class,CG-10266,Customer 266,Home Office,United States,City 16,State 6,12266,East,FUR-FUR-3266,Furniture,Tables,Tables 66,292.48,8,0.01,76.91
2268,US-2022-102267,2020-01-25,2020-02-03,First Class,CG-10267,Customer 267,Home Office,United States,City 17,State 7,12267,East,FUR-OFF-3267,Office Supplies,Art,Art 67,2842.21,9,0.03,534.44
2269,US-2019-102268,2021-05-29,2021-06-07,Same Day,CG-10268,Customer 268,Home Office,United States,City 18,State 8,12268,West,FUR-FUR-3268,Furniture,Bookcases,Bookcases 68,3205.0,9,0.48,186.9
2270,US-2020-102269,2020-04-29,2020-05-09,Standard Class,CG-10269,Customer 269,Home Office,United States,City 19,State 9,12269,West,FUR-TEC-3269,Technology,Accessories,Accessories 69,310.56,4,0.25,55.38
2271,US-2021-102270,2019-08-22,2019-08-23,First Class,CG-10270,Customer 270,Home Office,United States,City 20,State 10,12270,Central,FUR-TEC-3270,Technology,Phones,Phones 70,401.83,10,0.17,73.41
2272,US-2022-102271,2022-03-20,2022-03-27,First Class,CG-10271,Customer 271,Corporate,United States,City 21,State 11,12271,West,FUR-FUR-3271,Furniture,Bookcases,Bookcases 71,4318.23,7,0.27,783.46
2273,US-2019-102272,2020-02-05,2020-02-14,Second Class,CG-10272,Customer 272,Corporate,United States,City 22,State 12,12272,South,FUR-OFF-3272,Office Supplies,Binders,Binders 72,4852.41,6,0.0,1254.18
2274,US-2020-102273,2020-02-08,2020-02-11,First Class,CG-10273,Customer 273,Consumer,United States,City 23,State 13,12273,East,FUR-FUR-3273,Furniture,Bookcases,Bookcases 73,3194.87,6,0.36,250.12
2275,US-2021-102274,2022-10-11,2022-10-19,First Class,CG-10274,Customer 274,Corporate,United States,City 24,State 14,12274,East,FUR-OFF-3274,Office Supplies,Binders,Binders 74,296.02,1,0.48,28.95
2276,US-2022-102275,2019-07-28,2019-07-30,Same Day,CG-10275,Customer 275,Home Office,United States,City 25,State 15,12275,South,FUR-FUR-3275,Furniture,Bookcases,Bookcases 75,2946.89,6,0.47,227.54
2277,US-2019-102276,2021-10-30,2021-11-07,Second Class,CG-10276,Customer 276,Home Office,United States,City 26,State 16,12276,South,FUR-OFF-3276,Office Supplies,Binders,Binders 76,4007.24,1,0.25,428.41
2278,US-2020-102277,2022-06-24,2022-07-02,First Class,CG-10277,Customer 277,Home Office,United States,City 27,State 17,12277,Central,FUR-FUR-3277,Furniture,Bookcases,Bookcases 77,1632.15,8,0.41,285.64
2279,US-2021-102278,2021-01-18,2021-01-20,First Class,CG-10278,Customer 278,Corporate,United States,City 28,State 18,12278,West,FUR-OFF-3278,Office Supplies,Storage,Storage 78,4947.64,2,0.38,509.94
2280,US-2022-102279,2020-07-05,2020-07-14,Second Class,CG-10279,Customer 279,Home Office,United States,City 29,State 19,12279,West,FUR-FUR-3279,Furniture,Tables,Tables 79,1046.49,1,0.14,92.0
2281,US-2019-102280,2020-04-24,2020-04-26,Same Day,CG-10280,Customer 280,Consumer,United States,City 30,State 0,12280,East,FUR-OFF-3280,Office Supplies,Binders,Binders 80,4426.32,3,0.27,643.87
2282,US-2020-102281,2022-05-07,2022-05-10,Standard Class,CG-10281,Customer 281,Corporate,United States,City 31,State 1,12281,East,FUR-OFF-3281,Office Supplies,Binders,Binders 81,2372.13,6,0.22,198.59
2283,US-2021-102282,2020-05-09,2020-05-14,First Class,CG-10282,Customer 282,Home Office,United States,City 32,State 2,12282,East,FUR-OFF-3282,Office Supplies,Art,Art 82,2524.21,9,0.11,654.57
2284,US-2022-102283,2020-08-29,2020-09-04,Standard Class,CG-10283,Customer 283,Home Office,United States,City 33,State 3,12283,Central,FUR-OFF-3283,Office Supplies,Appliances,Appliances 83,1216.64,3,0.4,194.99
2285,US-2019-102284,2022-10-04,2022-10-08,Second Class,CG-10284,Customer 284,Home Office,United States,City 34,State 4,12284,South,FUR-TEC-3284,Technology,Accessories,Accessories 84,1690.39,9,0.01,406.05
2286,US-2020-102285,2020-03-31,2020-04-08,Standard Class,CG-10285,Customer 285,Corporate,United States,City 35,State 5,12285,Central,FUR-TEC-3285,Technology,Accessories,Accessories 85,4661.68,2,0.25,632.53
2287,US-2021-102286,2019-08-26,2019-08-28,Standard Class,CG-10286,Customer 286,Home Office,United States,City 36,State 6,12286,East,FUR-TEC-3286,Technology,Copiers,Copiers 86,1909.28,5,0.04,405.43
2288,US-2022-102287,2020-01-27,2020-01-29,First Class,CG-10287,Customer 287,Home Office,United States,City 37,State 7,12287,Central,FUR-OFF-3287,Office Supplies,Binders,Binders 87,566.85,4,0.39,82.79
2289,US-2019-102288,2022-02-16,2022-02-25,Second Class,CG-10288,Customer 288,Home Office,United States,City 38,State 8,12288,South,FUR-FUR-3288,Furniture,Chairs,Chairs 88,3584.89,10,0.11,913.66
2290,US-2020-102289,2019-10-23,2019-10-31,Same Day,CG-10289,Customer 289,Corporate,United States,City 39,State 9,12289,West,FUR-FUR-3289,Furniture,Chairs,Chairs 89,1704.55,1,0.14,288.55
2291,US-2021-102290,2019-05-17,2019-05-25,Standard Class,CG-10290,Customer 290,Corporate,United States,City 40,State 10,12290,South,FUR-FUR-3290,Furniture,Tables,Tables 90,3074.22,7,0.21,265.42
2292,US-2022-102291,2021-06-14,2021-06-16,First Class,CG-10291,Customer 291,Consumer,United States,City 41,State 11,12291,East,FUR-TEC-3291,Technology,Accessories,Accessories 91,2734.12,3,0.34,532.49
2293,US-2019-102292,2021-11-18,2021-11-19,First Class,CG-10292,Customer 292,Consumer,United States,City 42,State 12,12292,West,FUR-OFF-3292,Office Supplies,Appliances,Appliances 92,2977.11,7,0.46,175.82
2294,US-2020-102293,2020-11-14,2020-11-24,First Class,CG-10293,Customer 293,Home Office,United States,City 43,State 13,12293,South,FUR-FUR-3293,Furniture,Tables,Tables 93,2406.51,1,0.16,282.65
2295,US-2021-102294,2020-02-23,2020-02-24,First Class,CG-10294,Customer 294,Home Office,United States,City 44,State 14,12294,Central,FUR-FUR-3294,Furniture,Furnishings,Furnishings 94,86.41,5,0.39,5.32
2296,US-2022-102295,2020-06-05,2020-06-08,Standard Class,CG-10295,Customer 295,Home Office,United States,City 45,State 15,12295,South,FUR-OFF-3295,Office Supplies,Binders,Binders 95,4813.1,2,0.14,1185.65
2297,US-2019-102296,2021-02-17,2021-02-25,Second Class,CG-10296,Customer 296,Consumer,United States,City 46,State 16,12296,East,FUR-FUR-3296,Furniture,Tables,Tables 96,1478.31,8,0.42,255.63
2298,US-2020-102297,2020-04-23,2020-05-02,First Class,CG-10297,Customer 297,Home Office,United States,City 47,State 17,12297,Central,FUR-FUR-3297,Furniture,Tables,Tables 97,1265.85,8,0.31,144.98
2299,US-2021-102298,2019-07-22,2019-07-24,Second Class,CG-10298,Customer 298,Consumer,United States,City 48,State 18,12298,South,FUR-FUR-3298,Furniture,Bookcases,Bookcases 98,2755.37,3,0.23,595.26
2300,US-2022-102299,2021-07-20,2021-07-23,Standard Class,CG-10299,Customer 299,Home Office,United States,City 49,State 19,12299,West,FUR-FUR-3299,Furniture,Chairs,Chairs 99,919.54,4,0.18,141.87
2301,US-2019-102300,2020-08-15,2020-08-18,Second Class,CG-10300,Customer 300,Corporate,United States,City 0,State 0,12300,East,FUR-TEC-3300,Technology,Phones,Phones 0,2824.56,9,0.46,361.67
2302,US-2020-102301,2019-01-31,2019-02-10,Second Class,CG-10301,Customer 301,Corporate,United States,City 1,State 1,12301,Central,FUR-OFF-3301,Office Supplies,Storage,Storage 1,3274.13,5,0.28,462.73
2303,US-2021-102302,2020-02-28,2020-02-29,First Class,CG-10302,Customer 302,Consumer,United States,City 2,State 2,12302,South,FUR-TEC-3302,Technology,Accessories,Accessories 2,4542.92,6,0.49,477.92
2304,US-2022-102303,2020-02-27,2020-03-04,First Class,CG-10303,Customer 303,Corporate,United States,City 3,State 3,12303,East,FUR-TEC-3303,Technology,Machines,Machines 3,664.38,7,0.28,128.26
2305,US-2019-102304,2022-06-19,2022-06-26,Same Day,CG-10304,Customer 304,Corporate,United States,City 4,State 4,12304,Central,FUR-FUR-3304,Furniture,Chairs,Chairs 4,657.12,10,0.04,123.5
